,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation,similarity
54564,2225,производственный,VERB,proisyodetvenn,prospective,64.0,0.15,industrial,9.6
54565,6727,одновременный,ADJ,odnooremenn,enforcement,64.0,0.15,simultaneous,9.6
54566,15538,историография,NOUN,hstoriograpio,photographic,64.0,0.15,historiography,9.6
54567,22234,белогвардейский,ADJ,blloevardeysk,billiards,64.0,0.15,whiteguard,9.6
54568,25507,судостроительный,ADJ,sudostroitel,substrates,64.0,0.15,shipbuilding,9.6
54569,26510,переполнение,NOUN,perepolnenie,preventive,64.0,0.15,overflow,9.6
54570,27228,подчинённость,NOUN,poncinenoss,spontaneous,64.0,0.15,subordination,9.6
54571,28828,примитивность,NOUN,prmmitivnoss,permitting,64.0,0.15,primitiveness,9.6
54572,28861,околачиваться,VERB,ocolachvatcs,chocolates,64.0,0.15,hang around,9.6
54573,30547,рассортировать,VERB,rassortirovat,associate,64.0,0.15,sort,9.6
54574,43198,канатоходец,NOUN,canatooodec,phantomnode,64.0,0.15,tightrope walker,9.6
54575,43711,функционировать,VERB,fonctionirovat,functioning,64.0,0.15,function,9.6
54576,46851,шунтирование,NOUN,chntirovanie,nationwide,64.0,0.15,shunting,9.6
54577,47634,перекрикиваться,VERB,perecrikivatcs,recruits,64.0,0.15,shout to one another,9.6
54578,49225,переопределить,VERB,pereopredelet,performed,64.0,0.15,redefine,9.6
54579,62907,многосторонность,NOUN,mohostoronoss,osteoporosis,64.0,0.15,versatility,9.6
54580,63020,замотивировать,VERB,smmotivirovat,motivated,64.0,0.15,motivate,9.6
54581,64438,приукрашивание,NOUN,priuorrchvanie,purchase,64.0,0.15,embellishment,9.6
54582,591,остановиться,VERB,ostanovitcs,consultants,64.0,0.14,stay,8.96
54583,1288,расстояние,NOUN,rasstoonie,transvestite,64.0,0.14,distance,8.96
54584,4310,равенство,NOUN,rawenstto,fragmentation,64.0,0.14,equality,8.96
54585,4912,противоположность,NOUN,protivopoloknoss,protocols,64.0,0.14,opposite,8.96
54586,6247,распоряжаться,VERB,rasporojatcs,approaches,64.0,0.14,dispose of,8.96
54587,7523,насильственный,ADJ,nasilsstvenn,consistent,64.0,0.14,violent,8.96
54588,7747,метрополитен,NOUN,metropoleten,retrospective,64.0,0.14,subway,8.96
54589,8805,эксплуатировать,VERB,exppluatirovat,exploration,64.0,0.14,exploit,8.96
54590,12851,модернизировать,VERB,modernisirovat,moderate,64.0,0.14,modernize,8.96
54591,12973,предсказуемый,ADJ,predecasuum,predecessor,64.0,0.14,predictable,8.96
54593,17866,возмутительный,ADJ,vosmutitel,multilateral,64.0,0.14,outrageous,8.96
54594,18267,переосмысление,NOUN,pereossshlenie,persistence,64.0,0.14,rethinking,8.96
54595,25655,приспосабливать,VERB,prisposablivat,responsibility,64.0,0.14,fit,8.96
54596,27401,избирательность,NOUN,isburatelnoss,vibrators,64.0,0.14,selectivity,8.96
54597,29521,предпраздничный,ADJ,predprrzenic,recurrence,64.0,0.14,pre-holiday,8.96
54598,36219,предоставлять,VERB,predostavlm,predictable,64.0,0.14,give,8.96
54599,36253,поднатужиться,VERB,podnatukitcs,pediatrics,64.0,0.14,pull up,8.96
54600,36736,касательство,NOUN,casatelsstto,classmates,64.0,0.14,touch,8.96
54601,37033,перезнакомиться,VERB,peresacomitcs,practices,64.0,0.14,get acquainted,8.96
54602,37507,несовременный,ADJ,nesooremenn,measurement,64.0,0.14,outdated,8.96
54603,37948,делопроизводитель,NOUN,deloproisyoditel,deposited,64.0,0.14,clerk,8.96
54604,39891,телеологический,ADJ,telrologichsk,technologies,64.0,0.14,teleological,8.96
54605,45166,ароматизировать,VERB,aromatisirovat,aromatic,64.0,0.14,flavor,8.96
54606,46862,свёртываемость,NOUN,suerthvaemoss,surveyors,64.0,0.14,clotting,8.96
54607,54997,энцефалопатия,NOUN,encefalopatio,cancellation,64.0,0.14,encephalopathy,8.96
54608,57952,передислоцировать,VERB,peredillocirovat,predicate,64.0,0.14,redeploy,8.96
54609,63547,разрушительность,NOUN,rrcrusitelnoss,recruits,64.0,0.14,destructiveness,8.96
54610,5431,заинтересоваться,VERB,sainteresovatcs,interpersonal,64.0,0.13,get interested,8.32
54611,7817,пренебрегать,VERB,prenebregat,penetration,64.0,0.13,neglect,8.32
54612,9470,ограниченность,NOUN,ogranichnoss,franchises,64.0,0.13,limitation,8.32
54613,10200,соперничество,NOUN,sopernichstto,spectator,64.0,0.13,rivalry,8.32
54614,16855,перезагрузка,NOUN,peresagrusc,percentages,64.0,0.13,reboot,8.32
54615,18181,декламировать,VERB,declamirovat,deliberate,64.0,0.13,recite,8.32
54616,18322,совершеннолетие,NOUN,sovershnoletie,somerset,64.0,0.13,coming of age,8.32
54617,19687,утвердительный,ADJ,uuverditel,universities,64.0,0.13,affirmative,8.32
54618,20321,преобразоваться,VERB,preobrrsovatcs,robotics,64.0,0.13,transform,8.32
54619,20819,католичество,NOUN,catolichstto,capitalist,64.0,0.13,Catholicism,8.32
54620,24209,переодевание,NOUN,pereodewanie,preventive,64.0,0.13,dressing up,8.32
54621,25404,подёргиваться,VERB,podergjvatcs,moderators,64.0,0.13,twitch,8.32
54622,26820,дезертировать,VERB,desertirovat,deterioration,64.0,0.13,desert,8.32
54623,27175,капельмейстер,NOUN,capalmmeyster,parameter,64.0,0.13,Kapellmeister,8.32
54624,27501,притрагиваться,VERB,pritragjvatcs,pragmatic,64.0,0.13,touch,8.32
54625,27509,ремонтироваться,VERB,remontirovatcs,renovations,64.0,0.13,be repaired,8.32
54626,28188,модернизировать,VERB,modernisirovat,moderate,64.0,0.13,modernize,8.32
54627,32202,мечтательность,NOUN,mictatelnoss,miscellaneous,64.0,0.13,daydreaming,8.32
54628,33126,переобучение,NOUN,pereobuchnie,productive,64.0,0.13,retraining,8.32
54629,34619,вклиниваться,VERB,wqlinivatcs,linguistics,64.0,0.13,wedged,8.32
54630,34866,оппортунизм,NOUN,opportunism,proportions,64.0,0.13,opportunism,8.32
54631,35669,приноравливаться,VERB,prinoravlivatcs,priorities,64.0,0.13,adjust,8.32
54632,37654,пронаблюдать,VERB,pronabludat,problematic,64.0,0.13,observe,8.32
54633,43108,схватывание,NOUN,sfuathvanie,substantive,64.0,0.13,grip,8.32
54634,51109,непредставление,NOUN,nepredetavlenie,prevalence,64.0,0.13,failure to submit,8.32
54635,52116,раннехристианский,ADJ,rannecristiansk,prescriptions,64.0,0.13,early Christian,8.32
54636,54013,коронование,NOUN,coronovanie,conformance,64.0,0.13,coronation,8.32
54637,57728,законопатить,VERB,saconopatit,cooperative,64.0,0.13,caulk,8.32
54638,61955,опрыскиватель,NOUN,opriskivatel,sophisticated,64.0,0.13,sprayer,8.32
54639,63433,отмежевание,NOUN,otmegewanie,emergencies,64.0,0.13,dissociation,8.32
54640,2745,уничтожение,NOUN,unictoienie,functioning,64.0,0.12,destruction,7.68
54641,2899,предоставление,NOUN,predostavlenie,predictable,64.0,0.12,providing,7.68
54642,8201,приостановить,VERB,priostanovit,registrant,64.0,0.12,suspend,7.68
54643,10776,преобладание,NOUN,preobladanie,proclaimed,64.0,0.12,dominance,7.68
54644,12519,синтаксический,ADJ,sintaxiichsk,scientific,64.0,0.12,syntactic,7.68
54645,19793,проговориться,VERB,prohovoritcs,priorities,64.0,0.12,let it slip,7.68
54646,20654,чиновничество,NOUN,cinoonichstto,inconsistent,64.0,0.12,officialdom,7.68
54647,23886,публичность,NOUN,pullichoss,publications,64.0,0.12,publicity,7.68
54648,30070,механизировать,VERB,mecanisirovat,mechanics,64.0,0.12,mechanize,7.68
54649,31395,аристократизм,NOUN,aristocratism,registration,64.0,0.12,aristocracy,7.68
54650,35543,аккуратненький,ADJ,akaoratnengk,partnering,64.0,0.12,neat,7.68
54651,38846,оппортунист,NOUN,opportunist,proportions,64.0,0.12,opportunist,7.68
54652,40703,прибайкалье,NOUN,pribakcalpe,practicable,64.0,0.12,Baikal region,7.68
54653,41410,продразвёрстка,NOUN,prodrrseerstc,producers,64.0,0.12,surplus appropriation,7.68
54654,42642,перебарщивать,VERB,perebarcivat,appreciate,64.0,0.12,overdo it,7.68
54655,45144,рентгенолог,NOUN,rentmenolog,nanotechnology,64.0,0.12,radiologist,7.68
54656,46031,спорткомитет,NOUN,sportcomitet,supportive,64.0,0.12,sports committee,7.68
54657,48502,стержневой,NOUN,stergnevo,heterogeneous,64.0,0.12,pivotal,7.68
54658,53352,церемониймейстер,NOUN,ceremonameyster,coaster,64.0,0.12,master of ceremonies,7.68
54659,57659,прокопьевич,ADJ,procobfevic,problematic,64.0,0.12,prokopevich,7.68
54660,3494,пробормотать,VERB,probormotat,promotional,64.0,0.11,mutter,7.04
54661,5216,просвещение,NOUN,prosweshnie,prospective,64.0,0.11,education,7.04
54662,6668,предсказание,NOUN,predecasanie,preventive,64.0,0.11,prediction,7.04
54663,9503,издаваться,VERB,isdavatcs,disadvantages,64.0,0.11,be published,7.04
54664,12267,потусторонний,ADJ,potustoronn,positioning,64.0,0.11,otherworldly,7.04
54665,15251,проницательность,NOUN,pronicatelnoss,periodicals,64.0,0.11,insight,7.04
54666,15309,преобразиться,VERB,preobrrsitcs,prerequisites,64.0,0.11,transform,7.04
54667,19247,обеспокоенность,NOUN,obespocoenoss,responses,64.0,0.11,anxiety,7.04
54668,27842,дилетантский,ADJ,diletantsk,determinants,64.0,0.11,amateurish,7.04
54669,31334,сбрасывание,NOUN,sbrashvanie,substantive,64.0,0.11,dropping,7.04
54670,31507,странствовать,VERB,stransttovat,transplant,64.0,0.11,wander,7.04
54671,32333,единственность,NOUN,edinstvenoss,inventions,64.0,0.11,uniqueness,7.04
54672,34812,целительство,NOUN,celetelsstto,celebrates,64.0,0.11,healing,7.04
54673,35524,предначертание,NOUN,prednachrtanie,reactive,64.0,0.11,destiny,7.04
54674,38258,спартаковский,ADJ,spartacousk,spontaneous,64.0,0.11,Spartak,7.04
54675,39818,отредактировать,VERB,otredactirovat,reaction,64.0,0.11,edit,7.04
54676,41165,радикализация,NOUN,radicallsatio,ratification,64.0,0.11,radicalization,7.04
54677,41532,натуральность,NOUN,natrralnoss,australians,64.0,0.11,naturalness,7.04
54678,47311,устанавливать,VERB,ustanavlivat,australian,64.0,0.11,install,7.04
54679,50204,достижимость,NOUN,dostigimoss,prestigious,64.0,0.11,reachability,7.04
54680,57483,детонировать,VERB,detonirovat,demonstrate,64.0,0.11,detonate,7.04
54681,61687,выдерживание,NOUN,vadergjvanie,derivative,64.0,0.11,aging,7.04
54682,64695,простукивать,VERB,prostukivat,prospective,64.0,0.11,tap,7.04
55366,5678,скульптура,NOUN,suulpptrrr,sculpture,63.0,1.0,sculpture,63.0
55367,7450,парализовать,VERB,parallzovat,allocate,63.0,1.0,paralyze,63.0
55368,10023,карикатура,NOUN,caricatrrr,character,63.0,1.0,caricature,63.0
55369,14915,дублировать,VERB,dullirovat,duplicate,63.0,1.0,duplicate,63.0
55370,24355,симулировать,VERB,simllirovat,simulate,63.0,1.0,simulate,63.0
55371,25436,трудоголик,NOUN,trudoholic,alcoholic,63.0,1.0,hard worker,63.0
55372,30793,бойкотировать,VERB,boicotirovat,boycott,63.0,1.0,boycott,63.0
55373,36069,мейнстрим,NOUN,mennstrmm,mainstream,63.0,1.0,mainstream,63.0
55374,46242,кальвинизм,NOUN,calvvinism,socialism,63.0,1.0,Calvinism,63.0
55375,50697,разрядник,NOUN,rrcrodnic,electronic,63.0,1.0,arrester,63.0
55378,7411,эмпирический,ADJ,empirrchsk,empirical,63.0,1.0,empirical,28.35
55409,18254,скептический,ADJ,skeptcchsk,skeptical,63.0,1.0,skeptical,22.05
55453,34268,ежеквартальный,ADJ,egequartal,quarterly,63.0,1.0,quarterly,19.53
57179,43219,гомогенный,ADJ,ghmogenn,homogeneous,63.0,1.0,homogeneous,0.0
57399,59880,холистический,ADJ,hollstcchsk,holistic,63.0,1.0,holistic,0.0
55376,58736,плодородие,NOUN,plooorodie,aphrodite,63.0,0.55,fertility,34.65
55377,3956,пожаловаться,VERB,pogalovatcs,politics,63.0,0.48,complain,30.24
55379,44705,вспоможение,NOUN,sspomoienie,suspense,63.0,0.45,help,28.35
55380,8727,воззрение,NOUN,vosrrenie,corrective,63.0,0.44,view,27.72
55381,15796,узнавание,NOUN,uoavanie,unavailable,63.0,0.44,recognition,27.72
55382,37571,киносценарий,NOUN,kinoscenari,innocent,63.0,0.44,screenplay,27.72
55383,51075,хуторянин,NOUN,huuoranin,lithuanian,63.0,0.44,farmer,27.72
55384,63160,замариновать,VERB,smmarinovat,marginal,63.0,0.44,pickle,27.72
55385,15948,насыщенность,NOUN,nasgshnoss,diagnosis,63.0,0.43,saturation,27.09
55386,20189,гармонировать,VERB,garmonirovat,garment,63.0,0.42,harmonize,26.46
55387,21353,воскрешать,VERB,voscrssht,screenshot,63.0,0.42,resurrect,26.46
55388,56289,гриффиндорский,ADJ,grrfkindorsk,grinder,63.0,0.42,Gryffindor,26.46
55389,12337,сканирование,NOUN,scanirovanie,scanner,63.0,0.41,scanning,25.83
55390,38455,непохожесть,NOUN,nepoooiess,economies,63.0,0.41,otherness,25.83
55391,40968,расфасовать,VERB,rasfasovat,associate,63.0,0.41,pack up,25.83
55392,46880,черногорец,NOUN,chrnohorec,coherence,63.0,0.41,Montenegrin,25.83
55393,63839,иконоборец,NOUN,iconoborec,commodore,63.0,0.41,iconoclast,25.83
55394,4371,содействие,NOUN,sodeystvie,densities,63.0,0.38,assistance,23.94
55395,30050,межсезонье,NOUN,megwesonne,milestone,63.0,0.38,off-season,23.94
55396,34503,кокошник,NOUN,cocoscic,microscopic,63.0,0.38,kokoshnik,23.94
55397,10818,адаптировать,VERB,adaptirovat,adoption,63.0,0.37,adapt,23.31
55398,17918,расчётливый,ADJ,rascktlivl,practical,63.0,0.37,calculating,23.31
55399,30782,удостаивать,VERB,udostaivat,motivated,63.0,0.37,honor,23.31
55400,3082,планирование,NOUN,planirovanie,provide,63.0,0.36,planning,22.68
55401,4846,монополия,NOUN,monopolio,morphology,63.0,0.36,monopoly,22.68
55402,24921,дихотомия,NOUN,difotomio,distortion,63.0,0.36,dichotomy,22.68
55403,35920,разыскание,NOUN,rrsyscanie,hurricane,63.0,0.36,search,22.68
55404,43299,беломорканал,NOUN,bllomorkanal,balloon,63.0,0.36,Belomorkanal,22.68
55405,2733,образовательный,ADJ,obrrsovatel,obsolete,63.0,0.35,educational,22.05
55406,4583,успокаивать,VERB,uspocaivat,socialist,63.0,0.35,calm down,22.05
55407,12306,изготавливать,VERB,isfotavlivat,isolate,63.0,0.35,make,22.05
55408,14389,выравнивание,NOUN,varavnivanie,ovarian,63.0,0.35,alignment,22.05
55410,39570,шутовство,NOUN,chuoustto,combustion,63.0,0.35,buffoonery,22.05
55411,40005,садомазохизм,NOUN,sadomasolism,domains,63.0,0.35,sadomasochism,22.05
55412,53290,портфельчик,NOUN,portfalcchc,portable,63.0,0.35,briefcase,22.05
55413,53656,выколотить,VERB,vecolotit,volatility,63.0,0.35,gouge out,22.05
55414,6903,неограниченный,ADJ,neogranichnn,organic,63.0,0.34,unlimited,21.42
55415,17091,придаток,NOUN,prrdatoc,preparatory,63.0,0.34,appendage,21.42
55416,17900,податливый,ADJ,podatlivl,productive,63.0,0.34,malleable,21.42
55417,28170,перекидываться,VERB,perekidvvatcs,privat,63.0,0.34,toss,21.42
55418,28832,киношник,NOUN,kinoscic,microscopic,63.0,0.34,filmmaker,21.42
55419,50567,ручательство,NOUN,ruchtelsstto,richest,63.0,0.34,guarantee,21.42
55420,5619,подчинение,NOUN,poncinenie,prominent,63.0,0.33,subordination,20.79
55421,19089,приподниматься,VERB,pripodnymatcs,prints,63.0,0.33,rise,20.79
55422,21010,отчётность,NOUN,ojckttoss,projectors,63.0,0.33,reporting,20.79
55423,26776,двухдневный,ADJ,dvuldneve,vulnerable,63.0,0.33,two-day,20.79
55424,30119,ингибитор,NOUN,inggbttor,inhibitors,63.0,0.33,inhibitor,20.79
55425,30735,госаппарат,NOUN,gosapparat,separator,63.0,0.33,state apparatus,20.79
55426,37746,верстальщик,NOUN,verstalfcic,vertical,63.0,0.33,typesetter,20.79
55427,39567,утаскивать,VERB,utaskivat,cultivated,63.0,0.33,drag off,20.79
55428,52004,прощупывание,NOUN,procuuwvanie,propane,63.0,0.33,probing,20.79
55429,54026,бесчестить,VERB,beschstit,bestiality,63.0,0.33,dishonor,20.79
55430,56612,покинутость,NOUN,pokinuuoss,prognosis,63.0,0.33,abandonment,20.79
55431,61176,успокоенность,NOUN,uspocoenoss,suspense,63.0,0.33,composure,20.79
55432,13804,пробуждаться,VERB,probubdatcs,protects,63.0,0.32,wake up,20.16
55433,21615,доплачивать,VERB,doplachvat,duplicate,63.0,0.32,pay extra,20.16
55434,25082,разражаться,VERB,rrcragatcs,pragmatic,63.0,0.32,burst out,20.16
55435,26719,бутафорский,ADJ,botaforsk,transforms,63.0,0.32,sham,20.16
55436,29224,затравленный,ADJ,satravlenn,traveller,63.0,0.32,hunted,20.16
55437,37570,подражательный,ADJ,podragatel,pragmatic,63.0,0.32,imitative,20.16
55438,39543,биоэнергетика,NOUN,bioenergetic,kinetic,63.0,0.32,bioenergy,20.16
55439,41863,бесталанный,ADJ,bestalann,bestiality,63.0,0.32,mediocre,20.16
55440,43391,родословие,NOUN,roooslovie,crossover,63.0,0.32,genealogy,20.16
55441,46627,согласить,VERB,soglasit,scholarship,63.0,0.32,agree,20.16
55442,47095,выделываться,VERB,vadellvatcs,advances,63.0,0.32,dress up,20.16
55443,47790,выдержанный,ADJ,vadergann,bargaining,63.0,0.32,seasoned,20.16
55444,65112,одушевлённость,NOUN,odushvlenoss,useless,63.0,0.32,animation,20.16
55445,1047,разговаривать,VERB,rrsfovarivat,variant,63.0,0.31,talk,19.53
55446,3411,облегчение,NOUN,oblegchnie,objective,63.0,0.31,relief,19.53
55447,11230,расправиться,VERB,rasrravitcs,services,63.0,0.31,deal with,19.53
55448,19585,приравниваться,VERB,prrravnivatcs,privat,63.0,0.31,equate,19.53
55449,24273,междометие,NOUN,megiometie,negotiate,63.0,0.31,interjection,19.53
55450,25932,трехсторонний,NOUN,trexetoronn,receptor,63.0,0.31,trilateral,19.53
55451,26130,проецироваться,VERB,projtirovatcs,privat,63.0,0.31,be projected,19.53
55452,27874,злонамеренный,ADJ,xlonamerenn,ornament,63.0,0.31,malicious,19.53
55454,37816,полечиться,VERB,poljchtcs,projectors,63.0,0.31,get medical treatment,19.53
55455,38159,косоворотка,NOUN,cosovorojc,crossover,63.0,0.31,kosovorotka,19.53
55456,38359,гносеология,NOUN,gnosoologyo,topology,63.0,0.31,epistemology,19.53
55457,39004,расхищение,NOUN,raskfchnie,franchise,63.0,0.31,plunder,19.53
55458,40446,многогранность,NOUN,mohogranoss,migrants,63.0,0.31,versatility,19.53
55459,42746,затуманивать,VERB,satumanivat,humanity,63.0,0.31,cloud,19.53
55460,47635,клоссовски,NOUN,clossouski,consensus,63.0,0.31,klossovski,19.53
55461,2270,направиться,VERB,napravitcs,provinces,63.0,0.3,head for,18.9
55462,5254,джентльмен,NOUN,jeentlmmen,sentiment,63.0,0.3,gentleman,18.9
55463,12334,молитвенный,ADJ,moleivenn,collective,63.0,0.3,prayerful,18.9
55464,12810,скатываться,VERB,scathvatcs,scratches,63.0,0.3,Roll down,18.9
55465,16214,перелистывать,VERB,perellsthvat,restart,63.0,0.3,flip through,18.9
55466,20789,спонсировать,VERB,sponsirovat,sponsors,63.0,0.3,to sponsor,18.9
55467,23950,несказанный,ADJ,nescasann,unpleasant,63.0,0.3,ineffable,18.9
55468,29689,григорианский,ADJ,grigoriansk,migrants,63.0,0.3,Gregorian,18.9
55469,38110,кровопийца,NOUN,crovopii,microscopic,63.0,0.3,bloodsucker,18.9
55470,40502,дружество,NOUN,drueestto,repetition,63.0,0.3,friendship,18.9
55471,43503,халтурщик,NOUN,haltrscic,theatrical,63.0,0.3,potboiler,18.9
55472,44557,напраслина,ADJ,napraslina,appealing,63.0,0.3,slander,18.9
55473,47386,размазаться,VERB,rrsmasatcs,semantics,63.0,0.3,smudge,18.9
55474,13244,несчастливый,ADJ,neschstlivl,festival,63.0,0.29,unhappy,18.27
55475,24801,дерьмовый,ADJ,dergmovl,dermatology,63.0,0.29,crappy,18.27
55476,32062,триумвират,NOUN,triumvirat,traumatic,63.0,0.29,triumvirate,18.27
55477,32196,беспризорность,NOUN,besrrizornoss,errors,63.0,0.29,homelessness,18.27
55478,33441,густонаселённый,ADJ,gustonasalenn,stolen,63.0,0.29,populous,18.27
55479,34682,непереводимый,ADJ,neperevodim,periodic,63.0,0.29,untranslatable,18.27
55480,37057,дешёвенький,ADJ,desheengk,widescreen,63.0,0.29,cheap,18.27
55481,39161,митрополичий,ADJ,mitropolici,tropical,63.0,0.29,metropolitan,18.27
55482,43001,недоразвитие,NOUN,nedorrswitie,endorse,63.0,0.29,underdevelopment,18.27
55483,45255,погранотряд,NOUN,pogranotrod,pornstar,63.0,0.29,border detachment,18.27
55484,47818,перешёптывание,NOUN,perssiphvanie,persia,63.0,0.29,whispering,18.27
55485,51304,километраж,NOUN,kilometrag,bloomberg,63.0,0.29,mileage,18.27
55486,51889,переворошить,VERB,perevorocit,pretoria,63.0,0.29,turn over,18.27
55487,53801,белостокский,ADJ,bllostoxik,ballistic,63.0,0.29,Bialystok,18.27
55488,54864,отчётность,NOUN,ojckttoss,projectors,63.0,0.29,reporting,18.27
55489,58003,ядовитость,NOUN,bdovitoss,deviations,63.0,0.29,virulence,18.27
55490,59667,макрокосм,ADJ,mccrocosm,microscopy,63.0,0.29,macrocosm,18.27
55491,59990,рассыпанный,ADJ,rasshpann,transplant,63.0,0.29,scattered,18.27
55492,60678,высокоморальный,VERB,vssocomoral,doctoral,63.0,0.29,highly moral,18.27
55493,8992,тренировочный,ADJ,trenirovas,renovated,63.0,0.28,training,17.64
55494,10525,соотноситься,VERB,soottositcs,robotics,63.0,0.28,correlate,17.64
55495,19143,высококлассный,ADJ,vssocoklass,subclass,63.0,0.28,upscale,17.64
55496,20500,соматический,ADJ,smmatcchsk,semantics,63.0,0.28,somatic,17.64
55497,23527,определённый,ADJ,opredelenn,prevalent,63.0,0.28,definite,17.64
55498,28428,каннибализм,NOUN,cannyballsm,cannabis,63.0,0.28,cannibalism,17.64
55499,28875,срочность,NOUN,sroshoss,screenshots,63.0,0.28,urgency,17.64
55500,29159,димедрол,NOUN,dimedrol,dimensional,63.0,0.28,diphenhydramine,17.64
55501,31962,расслабить,VERB,rasslabtt,transplant,63.0,0.28,relax,17.64
55502,32358,переметнуться,VERB,peremettutcs,permits,63.0,0.28,go over,17.64
55503,33023,антиномия,NOUN,antinomio,automation,63.0,0.28,antinomy,17.64
55504,34468,радиотелескоп,NOUN,radiotelescop,radios,63.0,0.28,radio telescope,17.64
55505,36183,преуспевание,NOUN,prruspewanie,propane,63.0,0.28,prosperity,17.64
55506,40365,укладывание,NOUN,ulladvvanie,advances,63.0,0.28,laying down,17.64
55507,43028,относиться,VERB,ottositcs,composites,63.0,0.28,relate,17.64
55508,46109,газотурбинный,ADJ,gasotrrginn,stirring,63.0,0.28,gas turbine,17.64
55509,52522,подмываться,VERB,podmovatcs,promoters,63.0,0.28,wash away,17.64
55510,52951,передумывать,VERB,peredumovat,peruvian,63.0,0.28,change your mind,17.64
55511,54086,задавать,VERB,sadavat,scandinavian,63.0,0.28,set,17.64
55512,57436,расслаблять,VERB,rasslablm,reasonable,63.0,0.28,relax,17.64
55513,309,единственный,ADJ,edinstvenn,stevenson,63.0,0.27,the only one,17.01
55514,13674,новобранец,NOUN,novobranec,inorganic,63.0,0.27,rookie,17.01
55515,13708,межличностный,ADJ,meglichost,methodist,63.0,0.27,interpersonal,17.01
55516,17825,неровность,NOUN,neroonoss,insertions,63.0,0.27,unevenness,17.01
55517,19683,бронетехника,NOUN,bronetecnic,technics,63.0,0.27,armored vehicles,17.01
55518,24393,адаптировать,VERB,adaptirovat,adoption,63.0,0.27,adapt,17.01
55519,25586,единообразие,NOUN,edinoobrrsie,endorse,63.0,0.27,uniformity,17.01
55520,29314,романовский,ADJ,romanousk,companions,63.0,0.27,romanovsky,17.01
55521,30583,умиротворить,VERB,umiroutorit,outright,63.0,0.27,appease,17.01
55522,31084,опрокидываться,VERB,oprokidvvatcs,privat,63.0,0.27,overturn,17.01
55523,35876,носительница,NOUN,nositelnic,nostalgia,63.0,0.27,bearer,17.01
55524,37439,разрядность,NOUN,rrcrodnoss,prognosis,63.0,0.27,bit depth,17.01
55525,37525,возгласить,VERB,vosflasit,volatility,63.0,0.27,proclaim,17.01
55526,37599,приторговывать,VERB,pritorgovvvat,privat,63.0,0.27,haggle,17.01
55527,41276,рассечение,NOUN,rassgchnie,franchise,63.0,0.27,dissection,17.01
55528,46453,вживление,NOUN,vejulenie,valentines,63.0,0.27,implantation,17.01
55529,50308,окситоцин,NOUN,oxiitocin,monitoring,63.0,0.27,oxytocin,17.01
55530,55698,многоликость,NOUN,moholicoss,emoticons,63.0,0.27,diversity,17.01
55531,56563,аккордеонист,NOUN,akcordeonist,dentist,63.0,0.27,accordionist,17.01
55532,2699,математический,ADJ,matematcchsk,matches,63.0,0.26,mathematical,16.38
55533,3196,специфический,ADJ,spetifachsk,speeches,63.0,0.26,specific,16.38
55534,4248,откровенный,ADJ,ojcrovenn,convenient,63.0,0.26,frank,16.38
55535,10595,уникальность,NOUN,unicalnoss,unanimous,63.0,0.26,uniqueness,16.38
55536,10799,изучаться,VERB,isuchtcs,instructors,63.0,0.26,be studied,16.38
55537,12015,захлопнуться,VERB,salloboutcs,robotics,63.0,0.26,slam shut,16.38
55538,13396,раздвигать,VERB,rrzdvigat,irrigation,63.0,0.26,push apart,16.38
55539,14863,возвестить,VERB,voswestit,sweatshirt,63.0,0.26,announce,16.38
55540,18757,воспалительный,ADJ,vospaletel,phosphate,63.0,0.26,inflammatory,16.38
55541,26891,совестливый,ADJ,sovestlivl,sensitive,63.0,0.26,conscientious,16.38
55542,27246,подмножество,NOUN,podmoiestto,promises,63.0,0.26,subset,16.38
55543,28480,продублировать,VERB,produllirovat,privat,63.0,0.26,duplicate,16.38
55544,29106,заприметить,VERB,saprmmetit,symmetric,63.0,0.26,notice,16.38
55545,29875,хромированный,ADJ,cromirovann,croatian,63.0,0.26,chromium-plated,16.38
55546,30940,закрадываться,VERB,sacradvvatcs,scratch,63.0,0.26,creep in,16.38
55547,40305,спорадический,ADJ,sporadichsk,predicts,63.0,0.26,sporadic,16.38
55548,44637,затрудненный,ADJ,satrudnenn,gardening,63.0,0.26,hindered,16.38
55549,44959,растлевать,VERB,rastlewat,transplant,63.0,0.26,corrupt,16.38
55550,45515,злокозненный,VERB,xlocoonenn,component,63.0,0.26,insidious,16.38
55551,47104,разворошить,VERB,rrsyorocit,terrorist,63.0,0.26,stir up,16.38
55552,49378,богохульник,NOUN,bohohulnic,alcoholic,63.0,0.26,blasphemer,16.38
55553,49563,турбулентный,ADJ,trrrulent,irrelevant,63.0,0.26,turbulent,16.38
55554,56828,втюхивать,VERB,ttulivat,cultivation,63.0,0.26,suck in,16.38
55555,58525,математический,ADJ,matematcchsk,matches,63.0,0.26,mathematical,16.38
55556,59100,ополовинить,VERB,opolovinit,compliant,63.0,0.26,halve,16.38
55557,60936,борзописец,NOUN,borsopieec,horoscope,63.0,0.26,scribbler,16.38
55558,62160,альпеншток,NOUN,alpeenstoc,livestock,63.0,0.26,alpenstock,16.38
55559,62329,зловредность,NOUN,xloorednoss,explores,63.0,0.26,maliciousness,16.38
55560,62711,дебоширить,VERB,debochrit,descriptor,63.0,0.26,rowdy,16.38
55561,63250,этноцентризм,NOUN,ettocentrism,tourism,63.0,0.26,ethnocentrism,16.38
