,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation
2379,3602,конституционный,ADJ,constitutionn,constitutional,89.0,1.0,constitutional
2380,3650,экспертиза,NOUN,exppertis,expertise,89.0,1.0,expertise
2381,4211,примитивный,ADJ,prmmitive,primitive,89.0,1.0,primitive
2382,4593,агрессия,NOUN,agressio,aggression,89.0,1.0,aggression
2383,4651,тигр,NOUN,tige,tiger,89.0,1.0,tiger
2384,4670,салат,NOUN,salat,salt,89.0,1.0,salad
2385,4811,кран,NOUN,cran,crane,89.0,1.0,tap
2386,4870,ниша,NOUN,nich,niche,89.0,1.0,niche
2387,5425,крем,NOUN,crem,creme,89.0,1.0,cream
2388,6032,тост,NOUN,tost,toast,89.0,1.0,toast
2389,6107,град,NOUN,grad,grade,89.0,1.0,hail
2390,6951,транс,NOUN,trans,tran,89.0,1.0,trance
2391,7173,дискриминация,NOUN,discrmminatio,discrimination,89.0,1.0,discrimination
2392,7628,карета,NOUN,caret,cart,89.0,1.0,coach
2393,8051,квота,NOUN,quot,quota,89.0,1.0,quota
2394,8202,реорганизация,NOUN,reorganisatio,reorganization,89.0,1.0,reorganization
2395,9048,проекция,NOUN,projctio,projection,89.0,1.0,projection
2396,9214,социалист,NOUN,sociallst,socialist,89.0,1.0,socialist
2397,9245,паста,NOUN,past,paste,89.0,1.0,paste
2398,10788,клон,NOUN,clon,clone,89.0,1.0,clone
2399,11389,табу,NOUN,tabo,taboo,89.0,1.0,taboo
2400,11905,депо,NOUN,depo,depot,89.0,1.0,depot
2401,11917,симпозиум,NOUN,simposium,symposium,89.0,1.0,symposium
2402,11932,каста,NOUN,cast,casts,89.0,1.0,caste
2403,12094,блюз,NOUN,blus,blues,89.0,1.0,blues
2404,12098,озон,NOUN,ozon,ozone,89.0,1.0,ozone
2405,12598,аннотация,NOUN,anotatio,annotation,89.0,1.0,annotation
2406,13248,корт,NOUN,cort,court,89.0,1.0,court
2407,14087,антология,NOUN,antologyo,anthology,89.0,1.0,anthology
2408,14501,шарм,NOUN,chrm,charm,89.0,1.0,charm
2409,14771,патч,NOUN,patc,patch,89.0,1.0,patch
2410,15902,экосистема,NOUN,ecosistem,ecosystem,89.0,1.0,ecosystem
2411,17190,прагматичный,ADJ,pragmatcc,pragmatic,89.0,1.0,pragmatic
2412,17984,слот,NOUN,slot,slots,89.0,1.0,slot
2413,19854,вебмастер,NOUN,vebmaster,webmaster,89.0,1.0,webmaster
2414,21560,брок,NOUN,broc,brock,89.0,1.0,brock
2415,23850,лото,NOUN,loto,lotto,89.0,1.0,lotto
2416,25232,диск,NOUN,disk,disks,89.0,1.0,disk
2417,28194,авиа,NOUN,avia,avian,89.0,1.0,air
2418,29643,диски,NOUN,diski,disk,89.0,1.0,discs
2419,29844,диод,NOUN,diod,diode,89.0,1.0,diode
2420,31105,экспо,NOUN,exppo,expo,89.0,1.0,Expo
2421,33043,селективный,ADJ,salective,selective,89.0,1.0,selective
2422,35318,дарт,NOUN,dart,darth,89.0,1.0,dart
2423,35556,гриль,NOUN,gril,grill,89.0,1.0,grill
2424,37123,панда,NOUN,pand,panda,89.0,1.0,panda
2425,39659,мазда,NOUN,mazd,mazda,89.0,1.0,mazda
2426,42725,порт,NOUN,port,ports,89.0,1.0,port
2427,47926,диске,NOUN,diske,disk,89.0,1.0,disk
2428,54706,кран,NOUN,cran,crane,89.0,1.0,tap
2429,55478,полиэстер,NOUN,poliester,polyester,89.0,1.0,polyester
2430,62130,норма,NOUN,norm,norms,89.0,1.0,norm
2431,65192,салат,NOUN,salat,salt,89.0,1.0,salad
2436,27951,стиль,NOUN,styl,style,89.0,1.0,style
2441,38011,тигр,NOUN,tige,tiger,89.0,1.0,tiger
2464,60878,крокодилий,NOUN,crocodili,crocodile,89.0,1.0,crocodile
2465,63804,патч,NOUN,patc,patch,89.0,1.0,patch
2474,12391,когнитивный,ADJ,cohnitive,cognitive,89.0,1.0,cognitive
2476,10086,граф,NOUN,grap,graph,89.0,1.0,graph
2480,39615,ламп,NOUN,lamp,lamps,89.0,1.0,lamps
2481,44548,фран,NOUN,fran,franc,89.0,1.0,franc
2490,15648,штат,NOUN,stat,state,89.0,1.0,state
2501,7358,экспансия,NOUN,exppansio,expansion,89.0,1.0,expansion
2523,36252,чарт,NOUN,chrt,chart,89.0,1.0,chart
2532,8128,иммигрант,NOUN,mmmigrant,immigrant,89.0,1.0,immigrant
2540,47808,олив,NOUN,oliv,olive,89.0,1.0,olive
2543,9190,ассистент,NOUN,assistent,assistant,89.0,1.0,assistant
2545,13246,табл,VERB,tabl,table,89.0,1.0,table
2562,46787,флит,NOUN,flet,fleet,89.0,1.0,fleet
2568,65013,конституционный,ADJ,constitutionn,constitutional,89.0,1.0,constitutional
2580,52002,грил,NOUN,gril,grill,89.0,1.0,grill
2591,32180,ностальжи,NOUN,nostallgi,nostalgia,89.0,1.0,nostalgia
2610,58200,социалист,NOUN,sociallst,socialist,89.0,1.0,socialist
2627,2972,икона,NOUN,icona,icon,89.0,1.0,icon
2634,19566,батальонный,ADJ,batalionn,battalion,89.0,1.0,battalion
2640,36317,поэм,NOUN,poem,poems,89.0,1.0,poems
2648,58790,динозаврик,NOUN,dinosauric,dinosaur,89.0,1.0,dinosaur
2652,7446,инновация,NOUN,inovatio,innovation,89.0,1.0,innovation
2682,1136,штат,NOUN,stat,state,89.0,1.0,state
2698,37857,джобс,NOUN,jgobs,jobs,89.0,1.0,jobs
2775,23827,экзекуция,NOUN,exkecutio,execution,89.0,1.0,execution
2832,10441,некорректный,ADJ,necorrect,incorrect,89.0,1.0,incorrect
2972,13961,сток,NOUN,stoc,stock,89.0,1.0,stock
2987,44816,хорда,NOUN,hord,chord,89.0,1.0,chord
3097,38821,груп,NOUN,grou,group,89.0,1.0,group
3140,18557,ирен,NOUN,iren,irene,89.0,1.0,irene
3154,26457,фантастичный,ADJ,fantastcc,fantastic,89.0,1.0,fantastic
3184,32928,девелопер,NOUN,deeeloper,developer,89.0,1.0,developer
3201,36147,сертификационный,ADJ,sertificationn,certification,89.0,1.0,certification
3210,36990,пенний,NOUN,penn,penny,89.0,1.0,penny
3214,37279,нцент,NOUN,ncent,cent,89.0,1.0,cent
3215,37506,патриотичный,ADJ,patriotcc,patriotic,89.0,1.0,patriotic
3220,38168,модернизационный,ADJ,modernisationn,modernization,89.0,1.0,modernization
3235,39840,рекурсивный,ADJ,recorsive,recursive,89.0,1.0,recursive
3258,42978,девелопер,NOUN,deeeloper,developer,89.0,1.0,developer
3295,47904,линец,NOUN,linec,line,89.0,1.0,line
3347,52705,обьективный,VERB,obuective,objective,89.0,1.0,objective
3355,53247,мультинациональный,ADJ,mllttinational,multinational,89.0,1.0,multinational
3388,55788,сантимент,NOUN,santiment,sentiment,89.0,1.0,sentiment
3442,59576,метл,NOUN,metl,metal,89.0,1.0,metal
3448,60301,интерпритация,NOUN,interpritatio,interpretation,89.0,1.0,interpretation
3449,60311,офер,NOUN,ofer,offer,89.0,1.0,offer
3456,61093,ание,NOUN,anie,anime,89.0,1.0,anime
3526,65723,эксить,VERB,exiit,exit,89.0,1.0,exit
3576,49614,шток,NOUN,stoc,stock,89.0,1.0,stock
3595,296,принцип,NOUN,princip,principle,88.0,1.0,principle
3596,298,телефон,NOUN,telepon,telephone,88.0,1.0,telephone
3597,437,интернет,NOUN,interret,internet,88.0,1.0,Internet
3598,947,продукция,NOUN,productio,product,88.0,1.0,products
3599,1361,субъект,NOUN,subject,subjected,88.0,1.0,subject
3600,1573,стандарт,NOUN,standart,standard,88.0,1.0,standard
3601,1662,эффективность,NOUN,effectivnoss,effectiveness,88.0,1.0,efficiency
3602,2374,музыкант,NOUN,musicant,musician,88.0,1.0,musician
3603,3379,инстинкт,NOUN,instinht,instinct,88.0,1.0,instinct
3604,3585,церемония,NOUN,ceremono,ceremony,88.0,1.0,ceremony
3605,3714,диагноз,NOUN,diagnos,diagnosis,88.0,1.0,diagnosis
3606,3928,модернизация,NOUN,modernisatio,modernization,88.0,1.0,modernization
3607,4353,параллельный,ADJ,parallll,parallel,88.0,1.0,parallel
3608,4956,дизайнер,NOUN,disigner,designer,88.0,1.0,designer
3609,5120,фракция,NOUN,fractio,fractions,88.0,1.0,fraction
3610,5305,доктрина,NOUN,doctrina,doctrine,88.0,1.0,doctrine
3611,6475,молекула,NOUN,molecula,molecule,88.0,1.0,molecule
3612,6587,глобализация,NOUN,globallsatio,globalisation,88.0,1.0,globalization
3613,6997,авангард,NOUN,avangard,vanguard,88.0,1.0,avant-garde
3614,7498,эстетика,NOUN,estetic,aesthetic,88.0,1.0,aesthetics
3615,7679,реактивный,ADJ,rractive,reactive,88.0,1.0,reactive
3616,8074,гармоничный,ADJ,garmonic,harmonic,88.0,1.0,harmonious
3617,8662,спецификация,NOUN,spetificatio,specification,88.0,1.0,specification
3618,8956,сертификация,NOUN,sertificatio,certification,88.0,1.0,certification
3619,9193,трибунал,NOUN,triuunal,tribunal,88.0,1.0,tribunal
3620,9968,креативный,ADJ,crrative,creative,88.0,1.0,creative
3621,10840,орнамент,NOUN,orrament,ornament,88.0,1.0,ornament
3622,11012,амбициозный,ADJ,ambitioo,ambition,88.0,1.0,ambitious
3623,13707,аккредитация,NOUN,akcreditatio,accreditation,88.0,1.0,accreditation
3624,13788,экономичный,ADJ,economcc,economic,88.0,1.0,economical
3625,13793,теология,NOUN,thologyo,theology,88.0,1.0,theology
3626,22831,неактивный,ADJ,neactive,inactive,88.0,1.0,inactive
3627,25918,эспрессо,NOUN,esrresso,espresso,88.0,1.0,espresso
3628,32578,гондурас,NOUN,ghnduras,honduras,88.0,1.0,Honduras
3629,33206,брендинг,NOUN,brending,branding,88.0,1.0,branding
3630,34854,пандемия,NOUN,pandemio,pandemic,88.0,1.0,pandemic
3631,35813,доминион,NOUN,dominyon,dominion,88.0,1.0,dominion
3632,36485,эклектичный,ADJ,eclectcc,eclectic,88.0,1.0,eclectic
3633,41326,глоссарий,NOUN,glossari,glossary,88.0,1.0,glossary
3634,42976,барбадос,NOUN,barbudos,barbados,88.0,1.0,barbados
3635,46123,брокколи,NOUN,broccole,broccoli,88.0,1.0,broccoli
3636,47736,матерьял,NOUN,matergal,material,88.0,1.0,material
3637,50104,спектроскопия,NOUN,spectroscopio,spectroscopy,88.0,1.0,spectroscopy
3638,52228,принцип,NOUN,princip,principle,88.0,1.0,principle
3639,52952,диазепам,NOUN,diasepam,diazepam,88.0,1.0,diazepam
3640,61055,апоптоз,NOUN,apoptos,apoptosis,88.0,1.0,apoptosis
3641,65200,стандарт,NOUN,standart,standard,88.0,1.0,standard
3646,11095,романтичный,VERB,romantcc,romantic,88.0,1.0,romantic
3648,18795,авангардный,ADJ,avangard,vanguard,88.0,1.0,vanguard
3650,14345,микроскопический,ADJ,microscopichsk,microscopic,88.0,1.0,microscopic
3652,19139,драматичный,ADJ,dramatcc,dramatic,88.0,1.0,dramatic
3657,8037,параллель,NOUN,parallll,parallel,88.0,1.0,parallel
3658,36518,партнёры,NOUN,partneri,partners,88.0,1.0,partners
3664,34141,империал,NOUN,mmperial,imperial,88.0,1.0,imperial
3670,11274,диагональ,NOUN,diaghnal,diagonal,88.0,1.0,diagonal
3674,22851,элеватор,NOUN,elewator,elevator,88.0,1.0,elevator
3675,32599,диагональный,ADJ,diaghnal,diagonal,88.0,1.0,diagonal
3681,10188,партнёрша,NOUN,partnersh,partner,88.0,1.0,partner
3694,46836,регистра,NOUN,registrr,register,88.0,1.0,register
3743,830,информационный,ADJ,informationn,informational,88.0,1.0,informational
3753,22854,релевантный,ADJ,relewant,relevant,88.0,1.0,relevant
3769,38186,когерентный,ADJ,cogerent,coherent,88.0,1.0,coherent
3771,39529,корридор,NOUN,corrrior,corridor,88.0,1.0,corridor
3772,39972,агрегатный,ADJ,agregat,aggregate,88.0,1.0,aggregate
3773,41924,инсталляционный,ADJ,installacionn,installation,88.0,1.0,installation
3775,42903,академичный,ADJ,academcc,academic,88.0,1.0,academic
3778,44911,вертикать,VERB,verticat,vertical,88.0,1.0,vertical
3783,47886,комплектный,ADJ,complect,complete,88.0,1.0,complete
3785,48606,интернетный,VERB,interret,internet,88.0,1.0,internet
3788,51094,интервать,VERB,intervat,interval,88.0,1.0,interval
3805,59705,ориентальный,ADJ,orrental,oriental,88.0,1.0,oriental
3828,35439,фаворитка,NOUN,favoritc,favorite,88.0,1.0,favorite
3830,3610,альтернативный,ADJ,altterrative,alternative,87.0,1.0,alternative
3831,6741,конференция,NOUN,conferencio,conferencing,87.0,1.0,conference
3832,8798,дистрибьютор,NOUN,distrijuutor,distributor,87.0,1.0,distributor
3833,10750,коллекционер,NOUN,collectioner,collections,87.0,1.0,collector
3834,11286,мастурбация,NOUN,mastrrbatio,masturbation,87.0,1.0,masturbation
3835,17731,амортизация,NOUN,amortisatio,amortization,87.0,1.0,depreciation
3836,22023,поляризация,NOUN,polarisatio,polarization,87.0,1.0,polarization
3837,32983,экспоненциальный,ADJ,expponencial,exponential,87.0,1.0,exponential
3838,36070,метеорология,NOUN,methorologyo,meteorology,87.0,1.0,meteorology
3840,26308,верификация,NOUN,verrficatio,verification,87.0,1.0,verification
3847,24382,консистенция,NOUN,consistencio,consistency,87.0,1.0,consistency
3849,13238,интервенция,NOUN,intervencio,intervention,87.0,1.0,intervention
3855,11460,инсталляция,NOUN,installacio,installation,87.0,1.0,installation
3869,35021,антрепренёр,NOUN,antreprener,entrepreneur,87.0,1.0,entrepreneur
3873,54823,ликвидационный,ADJ,liqaidationn,liquidation,87.0,1.0,liquidation
3874,25876,технологичный,ADJ,techologic,technological,87.0,1.0,technological
3878,37715,пунктуационный,VERB,punhtuationn,punctuation,87.0,1.0,punctuation
3884,53932,мониторинговый,ADJ,monitoringovl,monitoring,87.0,1.0,monitoring
3885,54394,процессинговый,ADJ,processingovl,processing,87.0,1.0,processing
3889,6606,манипуляция,NOUN,manipulacio,manipulation,87.0,1.0,manipulation
3890,41,вид,NOUN,vie,view,86.0,1.0,view
3891,64,компания,NOUN,compano,company,86.0,1.0,company
3892,65,история,NOUN,hstoryo,history,86.0,1.0,story
3893,260,роль,NOUN,rol,role,86.0,1.0,role
3894,278,бизнес,NOUN,busnes,business,86.0,1.0,business
3895,333,факт,NOUN,fact,act,86.0,1.0,fact
3896,607,процент,NOUN,procent,percent,86.0,1.0,percent
3897,710,сумма,NOUN,summ,sum,86.0,1.0,sum
3898,712,техника,NOUN,tecnic,technics,86.0,1.0,technique
3899,724,нос,NOUN,nos,nose,86.0,1.0,nose
3900,846,дата,NOUN,dat,date,86.0,1.0,date
3901,849,капитан,NOUN,capitan,captain,86.0,1.0,captain
3902,1010,акт,NOUN,act,pact,86.0,1.0,Act
3903,1029,традиционный,ADJ,traditionn,traditional,86.0,1.0,traditional
3904,1228,дама,NOUN,dam,damn,86.0,1.0,lady
3905,1339,милиция,NOUN,militio,militia,86.0,1.0,militia
3906,1391,публикация,NOUN,pullicatio,publication,86.0,1.0,publication
3907,1468,минимум,NOUN,minymum,minimum,86.0,1.0,minimum
3908,1469,эксперимент,NOUN,exppermment,experiment,86.0,1.0,experiment
3909,1560,кот,NOUN,cot,cote,86.0,1.0,cat
3910,2022,пистолет,NOUN,pistolet,pistol,86.0,1.0,gun
3911,2108,формула,NOUN,formlla,formula,86.0,1.0,formula
3912,2144,минимальный,ADJ,minymal,minimal,86.0,1.0,minimum
3913,2357,мода,NOUN,mod,mods,86.0,1.0,fashion
3914,2966,эхо,NOUN,eco,echo,86.0,1.0,echo
3915,3017,виза,NOUN,vis,visa,86.0,1.0,visa
3916,3047,шеф,NOUN,che,chef,86.0,1.0,chief
3917,3185,финансы,NOUN,finans,finances,86.0,1.0,finance
3918,3217,доза,NOUN,dos,dose,86.0,1.0,dose
3919,3423,меню,NOUN,men,menu,86.0,1.0,menu
3920,3538,ориентация,NOUN,orrentatio,orientation,86.0,1.0,orientation
3921,3735,натуральный,ADJ,natrral,natural,86.0,1.0,natural
3922,3820,инфраструктура,NOUN,infrastructrrr,infrastructure,86.0,1.0,infrastructure
3923,3839,дефицит,NOUN,defitit,deficit,86.0,1.0,deficit
3924,4028,симптом,NOUN,simptom,symptom,86.0,1.0,symptom
3925,4106,ген,NOUN,gen,gene,86.0,1.0,gene
3926,4154,ликвидация,NOUN,liqaidatio,liquidation,86.0,1.0,liquidation
3927,4178,порция,NOUN,portio,portions,86.0,1.0,a portion
3928,4242,пирамида,NOUN,piramid,pyramid,86.0,1.0,pyramid
3929,4339,премьер,NOUN,premaer,premier,86.0,1.0,prime minister
3930,4584,маршал,NOUN,marshl,marshall,86.0,1.0,marshal
3931,4770,кассета,NOUN,casset,cassette,86.0,1.0,cassette
3932,5095,нейтральный,ADJ,nettral,neutral,86.0,1.0,neutral
3933,5143,фонтан,NOUN,fontan,fountain,86.0,1.0,fountain
3934,5486,документальный,ADJ,documental,documentary,86.0,1.0,documentary
3935,6038,компетенция,NOUN,competencio,competency,86.0,1.0,competence
3936,6314,реактор,NOUN,rractor,reactor,86.0,1.0,reactor
3937,6379,чат,NOUN,cht,chat,86.0,1.0,chat
3938,6642,бум,NOUN,bom,boom,86.0,1.0,boom
3939,6697,ваза,NOUN,vas,vase,86.0,1.0,vase
3940,7120,дисплей,NOUN,displey,display,86.0,1.0,display
3941,7533,диабет,NOUN,diabet,diabetes,86.0,1.0,diabetes
3942,7874,пиратский,ADJ,piratsk,pirates,86.0,1.0,pirate
3943,7967,синоним,NOUN,sinonym,synonym,86.0,1.0,synonym
3944,8043,чип,NOUN,chp,chip,86.0,1.0,chip
3945,9053,гол,NOUN,gol,goal,86.0,1.0,Goal
3946,9647,премьер,NOUN,premaer,premier,86.0,1.0,prime minister
3947,9972,спекуляция,NOUN,speculacio,speculation,86.0,1.0,speculation
3948,10550,ром,NOUN,rom,roma,86.0,1.0,rum
3949,10691,бета,NOUN,bet,beta,86.0,1.0,beta
3950,11160,лир,NOUN,lir,lira,86.0,1.0,lire
3951,11187,премьер,NOUN,premaer,premier,86.0,1.0,prime minister
3952,11223,одиссей,NOUN,odissey,odyssey,86.0,1.0,Odysseus
3953,12073,лама,NOUN,lam,lama,86.0,1.0,lama
3954,12194,калькулятор,NOUN,calkculmtor,calculator,86.0,1.0,calculator
3955,12299,иммиграция,NOUN,mmmigratio,immigration,86.0,1.0,immigration
3956,13280,археология,NOUN,arceologyo,archaeology,86.0,1.0,archeology
3957,13548,корреляция,NOUN,correlacio,correlation,86.0,1.0,correlation
3958,14907,тина,NOUN,tina,tin,86.0,1.0,Tina
3959,15201,пунктуация,NOUN,punhtuatio,punctuation,86.0,1.0,punctuation
3960,15692,пеликан,VERB,palican,pelican,86.0,1.0,pelican
3961,16026,тат,NOUN,tat,tata,86.0,1.0,tat
3962,16685,премьер,NOUN,premaer,premier,86.0,1.0,prime minister
3963,16793,боулинг,NOUN,bouling,bowling,86.0,1.0,bowling
3964,16860,блокбастер,NOUN,blokuaster,blockbuster,86.0,1.0,blockbuster
3965,16878,эверест,NOUN,eeerest,everest,86.0,1.0,Everest
3966,16931,вакцинация,NOUN,vactinatio,vaccination,86.0,1.0,vaccination
3967,17050,трансцендентный,ADJ,transcendent,transcend,86.0,1.0,transcendental
3968,17843,компиляция,NOUN,compilacio,compilation,86.0,1.0,compilation
3969,18279,мультимедиа,NOUN,mllttimedia,multimedia,86.0,1.0,multimedia
3970,18317,циркуляция,NOUN,circulacio,circulation,86.0,1.0,circulation
3971,18753,пере,NOUN,pere,pee,86.0,1.0,pen
3972,21678,ауди,NOUN,audy,aud,86.0,1.0,audi
3973,22216,нач,NOUN,nac,nach,86.0,1.0,early
3974,23274,риэлтор,NOUN,rreltor,realtor,86.0,1.0,realtor
3975,23522,сапфир,NOUN,sappir,sapphire,86.0,1.0,sapphire
3976,23772,листинг,NOUN,llsting,listing,86.0,1.0,listing
3977,24484,полимер,ADJ,polimer,polymer,86.0,1.0,polymer
3978,25920,чар,NOUN,chr,char,86.0,1.0,charm
3979,26293,сёрфинг,NOUN,serfing,surfing,86.0,1.0,surfing
3980,26619,пантера,NOUN,panterr,panther,86.0,1.0,panther
3981,27547,фол,NOUN,fol,foul,86.0,1.0,foul
3982,27657,бут,NOUN,bot,bout,86.0,1.0,but
3983,29055,статут,VERB,statut,statutes,86.0,1.0,statute
3984,29360,премьер,NOUN,premaer,premier,86.0,1.0,prime minister
3985,31238,пантера,NOUN,panterr,panther,86.0,1.0,panther
3986,31471,дива,NOUN,div,diva,86.0,1.0,diva
3987,35396,бот,NOUN,bot,bots,86.0,1.0,bot
3988,35455,капитан,NOUN,capitan,captain,86.0,1.0,captain
3989,35834,капитан,NOUN,capitan,captain,86.0,1.0,captain
3990,36442,доза,NOUN,dos,dose,86.0,1.0,dose
3991,37250,офицер,NOUN,oficer,officers,86.0,1.0,Officer
3992,37547,эхо,NOUN,eco,echo,86.0,1.0,echo
3993,39286,симптома,NOUN,simptom,symptom,86.0,1.0,symptom
3994,40888,мес,NOUN,mes,mess,86.0,1.0,months
3995,41160,кассет,VERB,casset,cassette,86.0,1.0,cassettes
3996,41250,шеф,NOUN,che,chef,86.0,1.0,chief
3997,41655,сэмплер,NOUN,sempler,sampler,86.0,1.0,sampler
3998,41687,имплант,NOUN,mmplant,implant,86.0,1.0,implant
3999,44103,диоксид,NOUN,dioxiie,dioxide,86.0,1.0,dioxide
4000,45964,поз,NOUN,pos,pose,86.0,1.0,poses
4001,46540,капитан,NOUN,capitan,captain,86.0,1.0,captain
4002,46767,шеф,NOUN,che,chef,86.0,1.0,chief
4003,47231,тонн,NOUN,tonn,ton,86.0,1.0,tons
4004,49547,джет,NOUN,jeet,jet,86.0,1.0,jet
4005,53098,премьер,NOUN,premaer,premier,86.0,1.0,prime minister
4006,53268,виза,NOUN,vis,visa,86.0,1.0,visa
4007,53652,премьер,NOUN,premaer,premier,86.0,1.0,prime minister
4008,53892,сек,NOUN,sec,sect,86.0,1.0,sec
4009,54181,таблетка,NOUN,tabletc,tablets,86.0,1.0,tablet
4010,57206,роль,NOUN,rol,role,86.0,1.0,role
4011,60441,кёрлинг,NOUN,cerling,curling,86.0,1.0,curling
4012,61676,дисплей,NOUN,displey,display,86.0,1.0,display
4013,64364,синдикация,NOUN,sindicatio,syndication,86.0,1.0,syndication
4017,49923,капитан,NOUN,capitan,captain,86.0,1.0,captain
4020,64730,апостол,NOUN,apostol,apostle,86.0,1.0,apostle
4022,10577,активизация,NOUN,activisatio,activation,86.0,1.0,activation
4034,16215,капсул,NOUN,capsul,capsules,86.0,1.0,capsules
4036,557,специальный,ADJ,spetial,special,86.0,1.0,special
4037,14784,эластичный,ADJ,elastcc,elastic,86.0,1.0,elastic
4038,17215,германец,NOUN,germanec,german,86.0,1.0,german
4052,18656,сода,NOUN,sod,soda,86.0,1.0,soda
4062,29150,кассетный,ADJ,casset,cassette,86.0,1.0,cassette
4077,14276,лесбиянка,NOUN,lesbiin,lesbian,86.0,1.0,lesbian
4080,8176,электромагнитный,ADJ,electromagnit,electromagnetic,86.0,1.0,electromagnetic
4087,7344,типа,NOUN,typ,type,86.0,1.0,type
4118,27121,пистолетный,ADJ,pistolet,pistol,86.0,1.0,pistol
4129,18924,дантист,NOUN,dantist,dentist,86.0,1.0,dentist
4132,23731,сканера,NOUN,scanerr,scanner,86.0,1.0,scanner
4157,31974,виза,NOUN,vis,visa,86.0,1.0,visa
4172,34758,бас,NOUN,bas,bass,86.0,1.0,bass
4198,22049,пластичный,ADJ,plastcc,plastic,86.0,1.0,plastic
4210,40186,хак,NOUN,hac,hack,86.0,1.0,hack
4212,45727,фантазм,NOUN,fantasm,fantasy,86.0,1.0,fantasy
4216,54506,хайт,NOUN,hitt,hit,86.0,1.0,hit
4229,29245,премиум,NOUN,premjum,premium,86.0,1.0,premium
4234,45655,риелтор,NOUN,rreltor,realtor,86.0,1.0,realtor
4262,30673,чоп,NOUN,chp,chop,86.0,1.0,chop
4311,23634,паттерн,VERB,patterm,pattern,86.0,1.0,pattern
4404,20000,протеин,NOUN,prottin,protein,86.0,1.0,protein
4435,8252,коттедж,NOUN,cottege,cottage,86.0,1.0,cottage
4487,35934,роза,NOUN,ros,rose,86.0,1.0,rose
4504,245,тип,NOUN,typ,type,86.0,1.0,type
4517,11759,клиентский,ADJ,clientsk,client,86.0,1.0,client
4583,50578,пандем,VERB,pandem,pandemic,86.0,1.0,pandemic
4608,22651,визитёр,NOUN,visiter,visitor,86.0,1.0,visitor
4630,48295,сумма,NOUN,summ,sum,86.0,1.0,sum
4638,64304,чип,NOUN,chp,chip,86.0,1.0,chip
4664,31128,паттерн,NOUN,patterm,pattern,86.0,1.0,pattern
4680,47712,эвакуационный,ADJ,ewacuationn,evacuation,86.0,1.0,evacuation
4806,2684,поза,NOUN,pos,pose,86.0,1.0,pose
4818,13827,пас,NOUN,pas,pass,86.0,1.0,pass
4846,43598,реакторный,ADJ,rractor,reactor,86.0,1.0,reactor
4847,44973,вид,NOUN,vie,view,86.0,1.0,view
4877,13264,сольный,ADJ,sol,solo,86.0,1.0,solo
4911,46358,фабрикация,NOUN,fapricatio,fabrication,86.0,1.0,fabrication
4927,3147,либеральный,ADJ,llberal,liberal,86.0,1.0,liberal
4955,17193,аномальный,ADJ,anomal,abnormal,86.0,1.0,abnormal
5054,5287,фига,NOUN,figa,fig,86.0,1.0,fig
5056,8243,концерн,NOUN,concerm,concern,86.0,1.0,concern
5067,25818,док,NOUN,doc,dock,86.0,1.0,dock
5181,30532,ооп,NOUN,oop,oops,86.0,1.0,oops
5238,46876,пирамида,NOUN,piramid,pyramid,86.0,1.0,pyramid
5289,62862,секретик,NOUN,secretic,secret,86.0,1.0,secret
5340,5930,бас,NOUN,bas,bass,86.0,1.0,bass
5346,15855,температурный,ADJ,temperatru,temperature,86.0,1.0,temperature
5435,19652,штейнер,NOUN,stenner,steiner,86.0,1.0,steiner
5441,20575,балконный,ADJ,balconn,balcony,86.0,1.0,balcony
5452,22700,преференция,NOUN,preferencio,preference,86.0,1.0,preference
5470,26166,десктоп,NOUN,desctop,desktop,86.0,1.0,desktop
5479,27458,профайл,NOUN,profivl,profile,86.0,1.0,profile
5522,32591,типь,VERB,typ,type,86.0,1.0,type
5581,38830,голденский,ADJ,goldensk,golden,86.0,1.0,golden
5607,41439,каталожный,ADJ,catalok,catalog,86.0,1.0,catalog
5612,41762,продакт,NOUN,prodact,product,86.0,1.0,product
5619,42137,марианский,ADJ,mariansk,marian,86.0,1.0,marian
5677,46025,проприетарный,ADJ,proprretar,proprietary,86.0,1.0,proprietary
5695,47055,манускрипет,NOUN,manuscrieet,manuscript,86.0,1.0,manuscript
5725,48786,эксперемент,NOUN,expperement,experiment,86.0,1.0,experiment
5726,48828,едать,VERB,edat,eat,86.0,1.0,eat
5743,49686,ежать,VERB,egat,eat,86.0,1.0,eat
5753,50254,субьект,NOUN,subuect,subject,86.0,1.0,subject
5764,51098,версача,NOUN,versach,versace,86.0,1.0,versace
5803,52607,дипломa,NOUN,diploms,diploma,86.0,1.0,diploma
5824,54131,нуклеарный,ADJ,nullear,nuclear,86.0,1.0,nuclear
5835,54580,сандалик,NOUN,sandalic,sandal,86.0,1.0,sandal
5837,54711,редний,NOUN,redn,red,86.0,1.0,red
5851,55305,каунтер,NOUN,caunter,counter,86.0,1.0,counter
5890,57086,сэметр,NOUN,semete,semester,86.0,1.0,semester
5910,57864,баллонный,ADJ,ballonn,balloon,86.0,1.0,balloon
5929,59027,пpоблема,ADJ,puoblem,problem,86.0,1.0,problem
5934,59344,спиралька,NOUN,spiralkc,spiral,86.0,1.0,spiral
5971,61440,ирть,NOUN,irt,dirt,86.0,1.0,dirt
5982,62075,сандалета,NOUN,sandalet,sandal,86.0,1.0,sandal
